wavelength_um,metallic_tm_R,metallic_tm_T,metallic_tm_emissivity,metallic_te_R,metallic_te_T,metallic_te_emissivity,insulating_tm_R,insulating_tm_T,insulating_tm_emissivity,insulating_te_R,insulating_te_T,insulating_te_emissivity
1.180000000000000071e+01,5.066368506115023068e-02,1.778913713502802219e-03,9.475574012253469292e-01,1.760038273282353294e-01,1.258816133001039927e-03,8.227373565387635646e-01,9.859742530042221453e-01,7.240137128643498420e-03,6.785609867134356245e-03,9.846493513187901669e-01,7.315523840024750271e-03,8.035124841185082786e-03
1.180499999999999972e+01,5.068357775524437447e-02,1.779066968471200959e-03,9.475373552762844653e-01,1.761769611200297292e-01,1.258858975234227861e-03,8.225641799047360703e-01,9.859856481189612776e-01,7.237167600517969632e-03,6.777184280520752793e-03,9.846619778603504791e-01,7.312643545343221717e-03,8.025378594306298297e-03
1.181000000000000050e+01,5.070349404603419208e-02,1.779223721597987442e-03,9.475172822323677524e-01,1.763500471948419301e-01,1.258902531728964790e-03,8.223910502734290695e-01,9.859970351322031590e-01,7.234197742809805355e-03,6.768767124987035665e-03,9.846745967533818700e-01,7.309762232471402402e-03,8.015641014146727625e-03
1.181499999999999950e+01,5.072343421914003031e-02,1.779383958989501791e-03,9.474971818218704822e-01,1.765230856185263653e-01,1.258946800485368465e-03,8.222179675809883070e-01,9.860084140100375816e-01,7.231227574458585529e-03,6.760358415503832895e-03,9.846872079513742104e-01,7.306879923348955086e-03,8.005912125276834490e-03
1.182000000000000028e+01,5.074339855936310650e-02,1.779547666848015639e-03,9.474770537737888798e-01,1.766960764567291897e-01,1.258991779510628241e-03,8.220449317637602560e-01,9.860197847188266751e-01,7.228257114305975360e-03,6.751958166867349544e-03,9.846998114081513265e-01,7.303996639807235070e-03,7.996191952041438455e-03
1.182499999999999929e+01,5.076338735068355867e-02,1.779714831470961692e-03,9.474568978178454781e-01,1.768690197748917781e-01,1.259037466819013743e-03,8.218719427582892312e-01,9.860311472251961362e-01,7.225286381095579608e-03,6.743566393708284173e-03,9.847124070779016414e-01,7.301112403569544329e-03,7.986480518528814299e-03
1.183000000000000007e+01,5.078340087627333799e-02,1.779885439250207318e-03,9.474367136844764614e-01,1.770419156382533887e-01,1.259083860431857741e-03,8.216990005013147247e-01,9.860425014960496615e-01,7.222315393473855913e-03,6.735183110476482618e-03,9.847249949151419823e-01,7.298227236251492341e-03,7.976777848606526194e-03
1.183500000000000085e+01,5.080343941851378498e-02,1.780059476671077461e-03,9.474165011048152341e-01,1.772147641118464456e-01,1.259130958377473533e-03,8.215261049297760687e-01,9.860538474985525159e-01,7.219344169989897093e-03,6.726808331457586991e-03,9.847375748747448920e-01,7.295341159361200777e-03,7.967083965893906328e-03
1.183999999999999986e+01,5.082350325898191135e-02,1.780236930311734043e-03,9.473962598107064093e-01,1.773875652605020337e-01,1.259178758691176193e-03,8.213532559808067735e-01,9.860651852001427464e-01,7.216372729095944620e-03,6.718442070761308955e-03,9.847501469119179784e-01,7.292454194299631369e-03,7.957398893782389321e-03
1.184500000000000064e+01,5.084359267846849662e-02,1.780417786842293211e-03,9.473759895346891557e-01,1.775603191488483168e-01,1.259227259415209282e-03,8.211804535917365255e-01,9.860765145685239652e-01,7.213401089147571631e-03,6.710084342328463160e-03,9.847627109822185698e-01,7.289566362361036937e-03,7.947722655420392385e-03
1.184999999999999964e+01,5.086370795699228509e-02,1.780602033024109541e-03,9.473556900099836531e-01,1.777330258413083730e-01,1.259276458598731401e-03,8.210076977000929643e-01,9.860878355716666821e-01,7.210429268404157377e-03,6.701735159929160524e-03,9.847752670415370613e-01,7.286677684732971796e-03,7.938055273729966929e-03
1.185500000000000043e+01,5.088384937378404721e-02,1.780789655708999103e-03,9.473353609705068568e-01,1.779056854021081047e-01,1.259326354297791257e-03,8.208349882435940215e-01,9.860991481778001999e-01,7.207457285028837785e-03,6.693394537170962305e-03,9.847878150461053526e-01,7.283788182496946616e-03,7.928396771397699938e-03
1.185999999999999943e+01,5.090401720732082302e-02,1.780980641838476397e-03,9.473150021508406349e-01,1.780782978952691331e-01,1.259376944575284077e-03,8.206623251601556923e-01,9.861104523554173884e-01,7.204485157089263528e-03,6.685062487493348068e-03,9.848003549524894096e-01,7.280897876628727658e-03,7.918747170881862765e-03
1.186500000000000021e+01,5.092421173530270462e-02,1.781174978443037264e-03,9.472946132862543056e-01,1.782508633846141000e-01,1.259428227500924719e-03,8.204897083878850417e-01,9.861217480732777929e-01,7.201512902557545386e-03,6.676739024164661702e-03,9.848128867175942602e-01,7.278006787998338514e-03,7.909106494407401253e-03
1.187000000000000099e+01,5.094443323469419194e-02,1.781372652641334455e-03,9.472741941126644472e-01,1.784233819337662230e-01,1.259480201151231627e-03,8.203171378650826462e-01,9.861330353004025273e-01,7.198540539310573430e-03,6.668424160286899258e-03,9.848254102986535585e-01,7.275114937370773943e-03,7.899474763975667529e-03
1.187500000000000000e+01,5.096468198169773478e-02,1.781573651639509551e-03,9.472537443666626533e-01,1.785958536061484359e-01,1.259532863609468716e-03,8.201446135302420393e-01,9.861443140060665025e-01,7.195568085130413412e-03,6.660117908803084123e-03,9.848379256532396875e-01,7.272222345405805581e-03,7.889852001354506067e-03
1.187999999999999901e+01,5.098495825177591645e-02,1.781777962730478034e-03,9.472332637854935511e-01,1.787682784649863299e-01,1.259586212965634099e-03,8.199721353220480458e-01,9.861555841598068639e-01,7.192595557704705746e-03,6.651820282488430346e-03,9.848504327392539892e-01,7.269329032659019307e-03,7.880238228086991481e-03
1.188499999999999979e+01,5.100526231965932245e-02,1.781985573293179675e-03,9.472127521070474732e-01,1.789406565733065169e-01,1.259640247316428860e-03,8.197997031793771150e-01,9.861668457314202163e-01,7.189622974626668113e-03,6.643531293953115584e-03,9.848629315149179941e-01,7.266435019581497790e-03,7.870633465500508075e-03
1.189000000000000057e+01,5.102559445934719273e-02,1.782196470791892013e-03,9.471922090698609020e-01,1.791129879939386549e-01,1.259694964765221059e-03,8.196273170412962106e-01,9.861780986909507440e-01,7.186650353395634960e-03,6.635250955653620997e-03,9.848754219387969577e-01,7.263540326520512638e-03,7.861037734682529629e-03
1.189499999999999957e+01,5.104595494411931500e-02,1.782410642775438241e-03,9.471716344131052567e-01,1.792852727895135612e-01,1.259750363422005833e-03,8.194549768470644757e-01,9.861893430087099732e-01,7.183677711417330719e-03,6.626979279872696055e-03,9.848879039697728821e-01,7.260644973719532214e-03,7.851451056507585680e-03
1.190000000000000036e+01,5.106634404653041803e-02,1.782628076876587205e-03,9.471510278765929991e-01,1.794575110224711501e-01,1.259806441403416456e-03,8.192826825361253507e-01,9.862005786552561215e-01,7.180705066003889754e-03,6.618716278739988738e-03,9.849003775670577276e-01,7.257748981318794083e-03,7.841873451623477403e-03
1.190500000000000114e+01,5.108675125177927073e-02,1.782848051551270269e-03,9.471304006966694278e-01,1.796297900306850770e-01,1.259862660752371702e-03,8.191103473085624698e-01,9.862118125779455458e-01,7.177727973454726615e-03,6.610459448599727630e-03,9.849128495061834077e-01,7.254847949083747388e-03,7.832302544732844957e-03
1.191000000000000014e+01,5.110692785472027710e-02,1.783054292941738204e-03,9.471100178523379487e-01,1.798041160634868407e-01,1.259906701590826975e-03,8.189359772349222855e-01,9.862232050643369163e-01,7.174643931485920161e-03,6.602151004177163503e-03,9.849254763972423721e-01,7.251840305292905388e-03,7.822683297464723406e-03
1.191499999999999915e+01,5.112713219692574529e-02,1.783263858217935295e-03,9.470896039448563064e-01,1.799783935045133343e-01,1.259951438859851060e-03,8.187616550566267914e-01,9.862345885148897651e-01,7.171560094966487366e-03,6.593851390143747569e-03,9.849380945064842852e-01,7.248832225536720568e-03,7.813073267978993403e-03
1.191999999999999993e+01,5.114736455822140038e-02,1.783476734856695662e-03,9.470691587069218764e-01,1.801526224164802237e-01,1.259996870630151512e-03,8.185873807128896118e-01,9.862459629001840700e-01,7.168476481277306217e-03,6.585560618538623817e-03,9.849507037929651210e-01,7.245823730081433871e-03,7.803472476953445154e-03
1.192500000000000071e+01,5.116762521771074657e-02,1.783692910419586207e-03,9.470486818718696354e-01,1.803268028619090246e-01,1.260042994979164877e-03,8.184131541431117762e-01,9.862573281910606005e-01,7.165393107701775385e-03,6.577278701237624162e-03,9.849633042160659269e-01,7.242814839085337866e-03,7.793880944848735268e-03
1.192999999999999972e+01,5.118791445380026922e-02,1.783912372552212081e-03,9.470281731736475139e-01,1.805009349031340138e-01,1.260089809991089219e-03,8.182389752868749477e-01,9.862686843586170315e-01,7.162309991426474287e-03,6.569005649956494164e-03,9.849758957355049249e-01,7.239805572599769014e-03,7.784298691895306065e-03
1.193500000000000050e+01,5.120823254419416826e-02,1.784135108983467494e-03,9.470076323468223922e-01,1.806750186023014515e-01,1.260137313756813432e-03,8.180648440839417557e-01,9.862800313742194902e-01,7.159227149541153544e-03,6.560741476239356253e-03,9.849884783113291853e-01,7.236795950569170979e-03,7.774725738101643732e-03
1.193999999999999950e+01,5.122857976590479423e-02,1.784361107524932684e-03,9.469870591265703297e-01,1.808490540213674447e-01,1.260185504373917452e-03,8.178907604742586823e-01,9.862913692094762430e-01,7.156144599039399382e-03,6.552486191484357611e-03,9.850010519039185120e-01,7.233785992831393008e-03,7.765162103250095038e-03
1.194500000000000028e+01,5.124895639525377244e-02,1.784590356070153575e-03,9.469664532486761210e-01,1.810230412221049412e-01,1.260234379946652749e-03,8.177167243979484024e-01,9.863026978362700037e-01,7.153062356818796694e-03,6.544239806911199622e-03,9.850136164739753397e-01,7.230775719118134014e-03,7.755607806906526271e-03
1.194999999999999929e+01,5.126936270788732403e-02,1.784822842593986698e-03,9.469458144495187524e-01,1.811969802660941542e-01,1.260283938585834117e-03,8.175427357953199969e-01,9.863140172267276240e-01,7.149980439681163230e-03,6.536002333591212771e-03,9.850261719825321727e-01,7.227765149055289523e-03,7.746062868412537800e-03
1.195500000000000007e+01,5.128979897877229688e-02,1.785058555151905089e-03,9.469251424660758421e-01,1.813708712147343860e-01,1.260334178408924026e-03,8.173687946068567411e-01,9.863253273532313070e-01,7.146898864333072615e-03,6.527773782435620370e-03,9.850387183909463662e-01,7.224754302163397500e-03,7.736527306890236301e-03
1.196000000000000085e+01,5.131026548221020306e-02,1.785297481879339742e-03,9.469044370359104290e-01,1.815447141292349797e-01,1.260385097539917917e-03,8.171949007732250969e-01,9.863366281884213826e-01,7.143817647386075526e-03,6.519554164192541829e-03,9.850512556608937986e-01,7.221743197857690387e-03,7.727001141248510986e-03
1.196499999999999986e+01,5.133076249183184114e-02,1.785539610991046435e-03,9.468836978971770790e-01,1.817185090706227024e-01,1.260436694109345933e-03,8.170210542352679406e-01,9.863479197051883141e-01,7.140736805357070921e-03,6.511343489454615024e-03,9.850637837543809727e-01,7.218731855448984151e-03,7.717484390170043125e-03
1.197000000000000064e+01,5.135129028061979906e-02,1.785784930780477111e-03,9.468629247885996802e-01,1.818922560997393023e-01,1.260488966254254273e-03,8.168472549340063393e-01,9.863592018766644820e-01,7.137656354668541966e-03,6.503141768666976033e-03,9.850763026337234773e-01,7.215720294143268890e-03,7.707977072133253768e-03
1.197499999999999964e+01,5.137184912089999556e-02,1.786033429619046089e-03,9.468421174494809911e-01,1.820659552772412315e-01,1.260541912118148811e-03,8.166735028106406613e-01,9.863704746762531617e-01,7.134576311649088592e-03,6.494949012097749746e-03,9.850888122615677478e-01,7.212708533042826858e-03,7.698479205389425345e-03
1.198000000000000043e+01,5.139243928434943098e-02,1.786285095955597070e-03,9.468212756196949798e-01,1.822396066636012557e-01,1.260595529850988810e-03,8.164997978065476891e-01,9.863817380775810051e-01,7.131496692533464792e-03,6.486765229885530122e-03,9.851013126008688614e-01,7.209696591146058132e-03,7.688990807985080465e-03
1.198499999999999943e+01,5.141306104201019689e-02,1.786539918315751315e-03,9.468003990396740566e-01,1.824132103191097865e-01,1.260649817609135965e-03,8.163261398632810639e-01,9.863929920545377872e-01,7.128417513463152812e-03,6.478590431999060005e-03,9.851138036148989752e-01,7.206684487348226538e-03,7.679511897752798293e-03
1.199000000000000021e+01,5.143371466428797029e-02,1.786797885301248667e-03,9.467794874504108504e-01,1.825867663038748256e-01,1.260704773555384106e-03,8.161525289225698421e-01,9.864042365812544233e-01,7.125338790486622498e-03,6.470424628258954203e-03,9.851262852672459935e-01,7.203672240441450110e-03,7.670042492312556352e-03
1.199500000000000099e+01,5.145440042095870276e-02,1.787058985589324136e-03,9.467585405934519915e-01,1.827602746778220211e-01,1.260760395858824328e-03,8.159789649263190503e-01,9.864154716321110739e-01,7.122260539559573285e-03,6.462267828329352863e-03,9.851387575218122361e-01,7.200659869115342074e-03,7.660582609072421820e-03
1.200000000000000000e+01,5.147511858117915368e-02,1.787323207932094019e-03,9.467375582108887855e-01,1.829337355006930288e-01,1.260816682694925438e-03,8.158054478166120171e-01,9.864266971817274854e-01,7.119182776545401707e-03,6.454120041727112907e-03,9.851512203428103298e-01,7.197647391957041202e-03,7.651132265232628987e-03
1.200499999999999901e+01,5.149586941347722435e-02,1.787590541156081677e-03,9.467165400453666502e-01,1.831071488320527574e-01,1.260873632245448515e-03,8.156319775357017132e-01,9.864379132049624355e-01,7.116105517215391349e-03,6.445981277822173186e-03,9.851636736947606554e-01,7.194634827452073972e-03,7.641691477787270620e-03
1.200999999999999979e+01,5.151665318577881847e-02,1.787860974161436470e-03,9.466954858400598027e-01,1.832805147312841221e-01,1.260931242698439545e-03,8.154585540260174126e-01,9.864491196769293868e-01,7.113028777249283570e-03,6.437851545821329617e-03,9.851761175424913475e-01,7.191622193984193237e-03,7.632260263524459284e-03
1.201500000000000057e+01,5.153747016539747539e-02,1.788134495921400767e-03,9.466743953386811405e-01,1.834538332575865183e-01,1.260989512248161977e-03,8.152851772301652478e-01,9.864603165729683987e-01,7.109952572235143063e-03,6.429730854796458263e-03,9.851885518511436235e-01,7.188609509836025278e-03,7.622838639020351227e-03
1.201999999999999957e+01,5.155832061904807445e-02,1.788411095481727726e-03,9.466532682854701397e-01,1.836271044699854249e-01,1.261048439095145517e-03,8.151118470909194391e-01,9.864715038686641124e-01,7.106876917670298943e-03,6.421619213665588632e-03,9.852009765861572399e-01,7.185596793189156541e-03,7.613426620653603559e-03
1.202500000000000036e+01,5.157920481284719583e-02,1.788690761960182998e-03,9.466321044251926331e-01,1.838003284273259097e-01,1.261108021446089413e-03,8.149385635512279569e-01,9.864826815398399784e-01,7.103801828961048108e-03,6.413516631198973479e-03,9.852133917132814833e-01,7.182584062125047832e-03,7.604024224593468849e-03
1.203000000000000114e+01,5.160012301231516746e-02,1.788973484545810285e-03,9.466109035031390340e-01,1.839735051882703809e-01,1.261168257513853351e-03,8.147653265542157408e-01,9.864938495625554804e-01,7.100727321423644031e-03,6.405423116020875565e-03,9.852257971985638463e-01,7.179571334624651816e-03,7.594631466811501905e-03
1.203500000000000014e+01,5.162107548239457805e-02,1.789259252498434562e-03,9.465896652651070164e-01,1.841466348113071361e-01,1.261229145517442926e-03,8.145921360431754854e-01,9.865050079131090222e-01,7.097653410283912521e-03,6.397338676607065323e-03,9.852381930083540240e-01,7.176558628569302059e-03,7.585248363076673925e-03
1.203999999999999915e+01,5.164206248744449002e-02,1.789548055148158789e-03,9.465683894574072887e-01,1.843197173547489187e-01,1.261290683681995763e-03,8.144189919615690831e-01,9.865161565680271583e-01,7.094580110678237912e-03,6.389263321294603830e-03,9.852505791093018050e-01,7.173545961740906453e-03,7.575874928957288500e-03
1.204499999999999993e+01,5.166308429124455426e-02,1.789839881894661347e-03,9.465470758268608176e-01,1.844927528767253966e-01,1.261352870238697382e-03,8.142458942530359511e-01,9.865272955040762515e-01,7.091507437653379181e-03,6.381197058270369343e-03,9.852629554683571822e-01,7.170533351822212624e-03,7.566511179820605178e-03
1.205000000000000071e+01,5.168414115700482869e-02,1.790134722206748697e-03,9.465257241207883920e-01,1.846657414351967619e-01,1.261415703424837147e-03,8.140728428613783763e-01,9.865384246982495942e-01,7.088435406167152564e-03,6.373139895583253278e-03,9.852753220527601385e-01,7.167520816397293659e-03,7.557157130842567794e-03
